ID	Type
C(C(CO)C(CC(C=O)=O)O)=O	1
C(C(CO)(C(CC(CO)N)O)O)=O	1
C(C(CC(CN)C(CO)O)=O)=O	1
C(C1(CCC(CO1)=O)O)=O	1
C(C(CN)(C(CO)O)O)O	1
C(CO)(CC(C(CO)O)O)=O	1
C(C(C1C(CC(O)O1)N)O)O	1
C(C(C(C(CO)O)O)C(C=O)O)=O	1
C(C(C(CC=O)=O)C(C=O)O)(O)=O	1
C(C1C(CC(C1O)=O)O)=O	1
C(C(C(CC(CO)N)=O)=O)=O	1
C1(C(CN)OC(C(C1)O)O)=O	1
C(C(CO)(C(C=O)O)N)(O)=O	1
C(CC(CO)(C(C(C=O)=O)O)O)=O	1
C(C(CNC(C(O)=O)CO)N)(O)=O	1
C(C(CO)NC(CO)C(C=O)O)=O	1
C(C(CN)(C(CO)O)O)(O)=O	1
C(C(C(C)=O)(C(C)O)O)=O	1
C(C(C(C(C(CO)O)O)N)NC)=O	1
C(C(CO)NC(C=O)CO)(O)=O	1
C(CN(C)C(C=O)CC(CC=O)=O)=O	1
C(C(C(C(CO)O)O)(O)O)=O	1
C(C=CC(CO)=O)=O	1
C1(C(CO)NCC(C1)O)=O	1
C(C(CNC)(CC(CO)O)O)(O)=O	1
C1(C(CO)OC(C(C1)=O)O)=O	1
C(C(C(C=O)N)O)(O)=O	1
C(C(C(CC(CNC)=O)O)O)=O	1
C(CC(C(CCN)O)=O)=O	1
C(C1(C(CC(CO)O1)=O)O)=O	1
C=C(C(C=O)=O)C(C(CO)O)O	1
C(C(CCO)(C(C(O)=O)N)O)=O	1
C(C(CO)O)(CC(CN)=O)=O	1
C(C(C(C)NCC=O)O)=O	1
C(C(CCO)(C(CO)(C)O)O)(O)=O	1
C(C(C(C)O)C(C=O)O)=O	1
C1(C(O)OCC1O)=O	1
C(C(C(CC(C=O)O)NC)NC)=O	1
CNC1C(C(CO)O)OC(C1O)O	1
CC(C(CO)O)N	1
C(C(N)O)(O)=O	1
C(C(C(C(C)O)O)=O)=O	1
C(C(C1C(CC(O)O1)O)O)(O)=O	1
C(CN(C)C(C=O)C(CCC=O)=O)=O	1
C(C(C=CCC=O)O)(O)=O	1
C1(CC(CC(CO1)=O)O)=O	1
C(C(CCO)NCC=O)(CC=O)=O	1
C1(COC(C(CO)(C(C1)O)O)O)=O	1
C1(CC(C(C(CO)O)O1)O)=O	1
C(CNCC(CO)=O)(O)=O	1
C(CC(C=O)O)(CNC)=O	1
C(C(C(C(CO)O)O)O)(O)=O	1
C(C(C=O)(C(CO)(CO)O)O)(O)=O	1
C(C(C=O)O)(C(C=C)NC)=O	1
C(C(C(C)O)(C(C(C=C)=O)O)O)=O	1
C(C(CCNCCO)=O)=O	1
C(CC1C(C(CN1C)=O)O)=O	1
C(CC(C(CCNCCO)=O)=O)=O	1
C(C(CC(C(CNC)=O)NC)O)=O	1
C(C(C(C(C(CO)CO)=O)O)N)=O	1
C(C(C(C)(OCC=O)O)O)=O	1
C1(C(C(C(C(CO)O)O1)O)NC)=O	1
C(C(C(C=O)O)O)(CCCN)=O	1
C(C(C(O)=O)=O)(O)=O	1
C(C(C(C=O)O)N)(C(C)NC)=O	1
C(C(C(C=O)O)NCCO)(O)=O	1
C(C(NC)=CC=O)(CCO)=O	1
C(C(CO)CC(C(CO)O)=O)=O	1
C(CC(C(CCN)=O)O)=O	1
C(C(C(C=O)C(C=O)O)O)(O)=O	1
C(C(C(CO)O)O)(C(CN)N)=O	1
C(CCN)(C(C(CNC)=O)O)=O	1
C(CCO)(C(C(CN)=O)O)=O	1
C(C(CO)(CC(CO)=O)O)=O	1
C(CC(CO)C(C(CO)O)O)(O)=O	1
C(C1CCC(CO)(O1)O)(O)=O	1
C1(C(C(C(C1CO)O)N)O)=O	1
C(C(C(C(CCO)O)=O)O)(O)=O	1
C(C(C(CC(CO)N)N)O)=O	1
C(C=CC(CCO)=O)(O)=O	1
C(C(CCC(C=O)=O)NC)=O	1
C(C(C(C([C](C(O)=O)O)O)O)O)=O	1
C(C(C(CO)O)N)=O	1
C(C(C(C(C=O)C(C=O)O)O)O)=O	1
[C](C(O)=O)(C(CNC)O)O	1
C(C(C(CN)O)O)(CCNC)=O	1
C1(C(COC(C(CO)(C1)O)O)O)=O	1
C(C(C(O)=O)NC)=O	1
C(CC(C)(C(C(C=O)O)O)O)=O	1
C(C(CC(C(CO)=O)O)O)(O)=O	1
C(C(CO)(CO)O)(CC(CN)=O)=O	1
C(C(CNCC(C(CO)O)=O)O)=O	1
C1(C(C(CNCC1)O)O)=O	1
C(C(CC=O)O)(O)=O	1
