ID	Type
C(CCO)(C(C(C=O)=O)CO)=O	1
C(C(CO)(CC(C(CO)=O)O)O)=O	1
C(C(C=O)(C(C=O)(CCO)O)O)=O	1
C(C(CC(C=O)=O)O)(CC(C)O)=O	1
C1(C(CO)OC(C(C1CO)O)O)=O	1
C(C(C)(C(C(CO)=O)CO)O)=O	1
C(CC(CO)(CC(C=O)=O)O)=O	1
C1(COC(C(CO)O)C1(CO)O)=O	1
C1(C(CC(C(CO)O1)O)O)=O	1
C(CO)(CC(CC(C=O)=O)O)=O	1
C(CCC=O)(C(CO)O)=O	1
C(C(C(C)=O)(C(CO)(CO)O)O)=O	1
C1(CC(CC(C1O)=O)O)=O	1
C(C1(C=CC(CO)O1)O)=O	1
C1C(C(C(O)O1)O)O	1
C1(C(C(C(C(C)(O)O1)O)O)O)=O	1
C1(C(CO)C(C(C1)=O)O)=O	1
C(CC(C(C=O)=O)C(C)O)(CO)=O	1
C(C(C(C)O)C(C(CC=O)=O)O)=O	1
C(C(C(CO)C(C(CO)O)O)=O)=O	1
C(CO)(C(CO)(C(C(C)=O)O)O)=O	1
C(CC(C(C(C)=O)=O)O)=O	1
C1(CC(OC1(CO)C(CO)O)O)=O	1
C1(C(CO)OCC(C1)=O)=O	1
C(C(C(CO)O)O)(C(CO)O)=O	1
C(C(CO)O)(C(CO)C(CO)O)=O	1
C(C(C)(CC(CO)=O)O)=O	1
C(C(C(CO)C(C)O)=O)=O	1
C(CC(C(C(C(C=O)O)O)O)=O)=O	1
C(C(C)(C(C(CO)=O)(CO)O)O)=O	1
C(C(C(C)O)=O)=O	1
C1(COC(CO)(CC1O)O)=O	1
C(C(C(C)O)(C(C=CC=O)O)O)=O	1
C(CC(C)(C(C(C=O)O)O)O)=O	1
C(CC(CC(CC(C=O)=O)O)O)=O	1
C1C2(C(C(C(CO2)O1)O)O)O	1
C(C(C(C)(OCC=O)O)O)=O	1
C1(C(O)OC(CO)CC1O)=O	1
C1(C(CC(O)OCC1)=O)=O	1
C(C(C(C(C(CO)O)O)O)=O)(O)=O	1
C(C(C=CC(CO)(CC=O)O)O)=O	1
