ID	Type
C(C)=C(C(C(O)=O)=O)C(C)O	1
C([CH2])=O	1
C(CC(CC(C)(CC)O)=O)(O)=O	1
C(C(CO)(C(C(CO)(C)O)O)O)=O	1
C1(C(CC(C(O)=O)(O)O1)O)=O	1
C(C(CO)CC(C(CC)=O)O)(O)=O	1
C(C(CO)O)=O	1
C(CO)(CCCCC(C(C)=O)=O)=O	1
[C]1(C(OC(CC(C)C1)O)=O)O	1
C(C(C(CCCC(C=O)=O)O)O)=O	1
C(C(C(C(C(C)=O)=O)O)O)=O	1
C1(C(C=O)=C(C(O)=O)CO1)=O	1
C(C)(C(C(C=O)=O)C(C=CC)O)=O	1
C(C(C=CC(CO)=O)O)(O)=O	1
C1(C(C=O)C(C(CO)O1)=O)=O	1
C1(C(CC(O)O1)=CC(O)=O)=O	1
C(CC(C(C(C)=O)CO)O)(O)=O	1
C(C(C(C(O)=O)=O)C(C)(CO)O)=O	1
C1(C(CC(C(O)O1)O)CC=O)=O	1
C(CO)(C(C[C](C(O)=O)O)O)=O	1
C(C(C)=CC=O)(C(C)O)=O	1
C1(C(CO)C(C=O)(C(C1O)O)O)=O	1
C(C(C=O)(C(C)(CC)O)O)(O)=O	1
C1(C(CC(C(C1CO)=O)=O)=O)=O	1
C(C(C(C(O)=O)=O)(C(C=C)O)O)=O	1
C=CCC(C(C(CO)=O)=O)O	1
C(C(CO)CC(C(C=O)=O)O)(O)=O	1
C(C(C(CO)=O)(C(CO)O)O)=O	1
C(C1(C)C(CCC(O1)=O)O)(O)=O	1
C(C(C(C)O)C(C(O)=O)O)(O)=O	1
C(CC(C(C)=O)C(C=O)=O)=O	1
C(C(C(CO)O)C(C(O)=O)O)(O)=O	1
C(C(CC=CC(C)O)O)(O)=O	1
C(C(C(C(C=O)(C)O)=C)C)(O)=O	1
[C]1(C(OCC1C(C(C)=O)=O)=O)O	1
C(CCC(C(C(CO)O)=O)=O)(O)=O	1
C1(CC(CC(C(O)=O)(O)O1)=O)=O	1
C(C(C(C(O)=O)=O)C(C=O)(C)O)=O	1
C1(C(C=O)(CO)C(CC(C)O1)O)=O	1
C1C(C)(C(C(O)O1)(CO)O)O	1
C(C(C=O)(CO)C(C=O)CO)(O)=O	1
C(C(CO)=O)(CC(C)(CC)O)=O	1
C(C(C(CO)=O)C(C(O)=O)O)(O)=O	1
C(C)(C(C(O)=O)C)=O	1
C(C(C(CO)CO)O)(CCO)=O	1
C1(C(C(C(C)O)C(C)(CO1)O)=O)=O	1
C(C(CCC(C=O)O)CC=O)(O)=O	1
C(C(C=C)(C(C(O)=O)O)O)=O	1
C(C)(C(C)(CCC(C=O)=O)O)=O	1
C(C(C=O)C(C(CO)O)O)=O	1
C(C(C=C)C(CO)C(C(O)=O)C)=O	1
C(C1C(C(OC1C=CC)=O)=O)(O)=O	1
C(C)(C(C(C(CCO)O)O)O)=O	1
C	1
C1(C(C(C(O)O1)=O)(C)O)=O	1
C(C(C(C=O)(C(C=CC)O)O)O)=O	1
C(C(C)(C(C(C(O)=O)=O)C)O)=O	1
C(C(C=CC(C(C)=O)O)O)=O	1
C(C(C(C(C)O)O)(O)O)=O	1
C(C(C=O)C(CO)CC(C)O)(O)=O	1
C(C(CC(C(C=O)=O)O)O)=O	1
C1(C(C=CO1)(CC(O)=O)O)=O	1
C(C(C(C(C(C)O)=O)=O)O)(O)=O	1
C1(C(C)(C(CO1)O)CC=O)=O	1
C(C)(CCC(C=O)CC(CO)=O)=O	1
C1(C(CC(C1)O)(C(C(C)=O)O)O)=O	1
C(C(C=C)(CO)C(C)CC(O)=O)=O	1
C(CO)(C1(C(C(C(C1)O)O)O)O)=O	1
C(CO)=C(C(C=O)=O)CO	1
C(C(C(C=O)=O)(C(C(C)=O)C)O)=O	1
C1(C(O)OCC(CO)(C1CO)O)=O	1
C(C(COC(C=O)=O)O)=O	1
C=C(C=O)CC(C(C(C)O)=O)=O	1
C(C=CC(C(C(O)=O)=O)=O)=O	1
C(C(C=O)(C(C(C)O)=O)O)=O	1
C(CCC(C=O)(C(C=O)O)O)=O	1
C(C(CC)(C(CC(C)O)O)O)=O	1
C(C(CC(C=O)(O)O)CC=O)=O	1
C(C(C(CCC(C(O)=O)=O)C)O)=O	1
C1(COC(C)(C(C1O)O)O)=O	1
C(CCC(CO)C(C=CC)O)(O)=O	1
C=C(C=O)C([C](C(O)=O)O)O	1
C(C1(C(C)O)CC(C(O1)=O)=C)(O)=O	1
C(C[C](C(O)=O)C(CC=C)O)(O)=O	1
C(C(C(CO)(C(C)O)C(C)O)=O)=O	1
C=CC(C(C=O)=O)C(C(C=O)=O)O	1
C(CO)(C(C)CCC(C(O)=O)=O)=O	1
C(C1C(C)OC(C(C1)CO)O)(O)=O	1
C(C(CO)C1CC[CH]C(O1)=O)=O	1
C(C(C)=O)(C(CO)CO)=O	1
C(CC(C(CC(C(C)O)=O)O)O)=O	1
C(CCC([C](C(O)=O)O)O)(O)=O	1
C(C)(C(C(C)O)(CC(CC)=O)O)=O	1
C(C(CC(C)CCO)O)=O	1
C(CO)(C(CC=CC=O)O)=O	1
C(C(C(C(C(CC=C)O)O)=O)O)=O	1
C(C(C)C(C(O)=O)C(C=O)=O)=O	1
C1(C(C(C(C)O)C(CCO1)O)=O)=O	1
C(C(CO)(CC(CCO)=O)O)=O	1
C(C(C(C(C(C)O)=CC)O)O)(C)=O	1
C(CC(CC(O)=O)C(C(C)=O)C)=O	1
C(C(CO)C(CC(C)C(C)O)O)=O	1
C(C(C(CO)(CO)O)O)=O	1
C(CO)(C1C[CH]C(O1)=O)=O	1
C(C1(COC([CH]C1)=O)O)=O	1
C1(C(C[CH]C(O1)=O)=O)=O	1
C(CCC1(COC([CH]C1)=O)O)=O	1
C(C(C)(C(C=O)(C)CC=O)O)=O	1
C1(CC(C(C(C(O)O)O)(O)O1)=O)=O	1
C(C(C=O)C(CC(C)CC=O)O)=O	1
C(CC=C(C=O)C(C(C)=O)=O)=O	1
C(C(C=O)(CC=O)C(C=O)O)=O	1
C(C(C)(CCC(O)=O)O)(O)=O	1
C(CO)(C(C(CO)O)C(C=C)O)=O	1
C(C(C(C)=O)C(C)O)=O	1
C(C1(COC(C(C1O)=O)O)O)(O)=O	1
C(C(CO)(C)CC(C(O)=O)O)(O)=O	1
C(CC(C(C)=O)(C=CC(O)=O)O)=O	1
C1(C(CO)C(C(C=O)C(C)O1)O)=O	1
C(C(CCCC=O)(CC=O)O)(O)=O	1
C(C1(C(CO)OC(C(C1)=O)O)O)=O	1
C1(C(CCO1)(C(C(C)=O)O)O)=O	1
C(C1COC(C1(CO)O)O)(O)=O	1
C(C(C=C)(CO)C(C(C)O)O)=O	1
C(C(C(C(C=O)CO)=O)C)(O)=O	1
C(C(C(CC(C(C=C)=O)=O)O)O)=O	1
C(C(C)(CC=O)C(C=C)(C)O)=O	1
C(C(C=C)(C(C(CO)O)O)O)(O)=O	1
C(C(C(C)O)(C(C=O)(CO)O)O)=O	1
C(C(C=C)C(CC(C)CO)O)=O	1
C(C(C(CC=O)O)C(C(C)O)O)=O	1
C(C(CCC(C=O)=CC=O)C(C)O)=O	1
C(C(C=C)C(C)(CCO)O)=O	1
C1(C(C(C(CO)(O)O1)=O)CO)=O	1
C(C=C(C(OC(C(C)=O)=O)=O)C)=O	1
C(CC(C(CC(CO)O)=O)O)=O	1
C(CC(C=CC)O)(C(C(O)=O)C)=O	1
C(CC[CH]C(O)=O)=C(C=O)C(C)O	1
C(CC(C[CH]C(O)=O)=O)(O)=O	1
C(C(C(C(CO)C(C)O)O)O)(O)=O	1
C1(CC(CC1(C(CO)(C)O)O)O)=O	1
C(C(C=O)O)(OC(C(C)O)=O)=O	1
C=CCC=CC=O	1
