Gen	ID
5	C1(C(C(C)O)(C(CO1)O)O)=O
5	C1(C(C(O)=O)(C(CO1)O)O)=O
5	C1(C(C(C)=O)(CO)C(CO1)O)=O
5	C1(C(C(C)=O)(C)C(CO1)O)=O
5	C1(C(C(C)=O)(C)C(C(C)O1)O)=O
5	C(C)(C1(C(OC(C1O)=O)=O)C)=O
5	C(C1(CO)C(CC(O1)=O)O)=O
5	C1(C(CO)(C(C(CO)O1)O)O)=O
5	C(C1[C](C(OC1CO)=O)O)(O)=O
5	C1(C([C](C(O)=O)O)C(CO1)O)=O
5	C(C1C(CO)OC(C1O)=O)(O)=O
5	C1(C(C(CO1)O)C(C(O)=O)O)=O
5	C1(C(CO)(C(CO1)O)O)=O
5	C(C1[C](C(OC1C)=O)O)(O)=O
5	C(C1[C](C(OC1)=O)O)(O)=O
5	C1(C(C=O)C(C(C)=O)(CO1)O)=O
5	C1(C(CO)C(C(C=O)(C)O1)O)=O
5	C(C1(C(CO)OC(C1O)=O)O)=O
5	C1(CC(C=O)(C(C=O)(C)O1)O)=O
5	C1(CC(C=O)(C(C(O)=O)O1)O)=O
5	C(C(C)(C1C(CC(O1)=O)=O)O)=O
5	C1(C(CCO)(C(C(O1)=O)O)O)=O
5	C(C1(C)C(C(C(O1)=O)=O)(C)O)=O
5	C(C1C(C(C(O1)=O)=O)(C)O)(O)=O
5	C1(C(C(C(C(O)=O)O1)O)O)=O
5	C1(C(C)(C(C(C=O)(C)O1)O)O)=O
5	C1(C(C)C(C)(C(C=O)(C)O1)O)=O
5	C1(C(C)C(C)(C(C(O)=O)O1)O)=O
5	C1(C(C=CC)(C(C(O1)=O)O)O)=O
5	C1(C(C(C(O1)=O)(CC=C)O)O)=O
5	C(C(C)(C1CC(C(O1)=O)=C)O)=O
5	C(C(C1CC(C(O1)=O)=C)O)(O)=O
5	C1(C(C)(C(C(CO)O1)O)O)=O
5	C1(C(C(C(CO)O1)O)O)=O
5	C1(C(C(CO1)O)(CC(C)O)O)=O
5	C1(C(C(CO1)O)(CC(O)=O)O)=O
5	C(C1(C(CO)OC(C1)=O)O)(O)=O
5	C1(C(CC(C)O)(C(C(O1)=O)O)O)=O
5	C1(CC(C(O)=O)(C(C=O)(C)O1)O)=O
5	C1(C(C(C(O1)=O)(CC(O)=O)O)O)=O
5	C1(CC(C(O)=O)(C(C(O)=O)O1)O)=O
5	C(C1(C)C(CC(O1)=O)O)=O
5	C1(C(C)(C(C(C)O1)O)O)=O
5	C(C1(C(C)OC(C1)=O)O)(O)=O
5	C1(CC(C(CO)(C(C)O)O1)O)=O
5	C1(C(C)(C(CO1)(C(C)O)O)O)=O
5	C1(CC(C(C(C=O)O)O1)O)=O
5	C1(CC(C(CO)O1)O)=O
5	C(C)(C1C([C](C(O1)=O)O)O)=O
5	C1(C(C)C(CO1)O)=O
5	[CH]1C(OC(CO)(C(C)O)C1)=O
5	C1(CCC(CO)(C(C)O)O1)=O
5	C(C(C1C[CH]C(O1)=O)O)=O
5	C1(CCC(C(C=O)O)O1)=O
5	C1(C2(COC(C2C(C)O)O1)O)=O
5	C(C1C2OCC1(C(O2)=O)O)(O)=O
5	C1(C2(CC(C(O2)=O)=O)OCC1)=O
5	C1(C2(COC(C=O)(C2O)O1)O)=O
5	C1(C2(COC(C=O)(C2)O1)O)=O
5	C1(C2(COC(C2)O1)O)=O
5	C1(C2(COC(C(O)=O)(C2)O1)O)=O
5	C1(C2(C(C(C)(OC2)O1)=O)O)=O
5	C1(C2(COC(CO)(C2O)O1)O)=O
5	C1(C2(COC(C2(CO)O)O1)O)=O
5	C1(C2(COC(C2(C)O)O1)O)=O
5	C1(C2(COC(C)(C2O)O1)O)=O
5	C1(C2CC(C(O)=O)(OC2)O1)=O
5	C1(C2(CC(OC(C)C2)O1)O)=O
5	C1(C2(CC(O1)OC(C2)=O)O)=O
5	C1(CC2C(C(C(O2)=O)=O)O1)=O
5	C(C(C1C[CH]C(O1)=O)C(C)O)=O
5	C(C(C1CCC(O1)=O)C(C)O)=O
5	C(C(C(O)=O)C1C[CH]C(O1)=O)=O
5	C(C(C(O)=O)C1CCC(O1)=O)=O
5	[CH]1C(OC(C(C(C=O)=O)O)C1)=O
5	C1(CCC(C(C(C=O)=O)O)O1)=O
5	C(CC1(C(C)=O)C[CH]C(O1)=O)=O
5	C(C)(C1(CCC(O1)=O)CC=O)=O
5	[CH]1C(OC(CC(C=O)=O)C1)=O
5	C1(CCC(CC(C=O)=O)O1)=O
5	[CH]1C(OC(C)(CC(C=O)=O)C1)=O
5	C1(CCC(C)(CC(C=O)=O)O1)=O
5	C(C1COC(C1(C)CC=O)=O)=O
5	C(CC1CC(C(O1)=O)CC=O)=O
5	C(CC1C(C=O)C(C(O1)=O)C)=O
5	C1(C(CC(CC=O)O1)C(C)O)=O
5	C1(C(C(O)=O)CC(CC=O)O1)=O
5	C(CC1C[CH]C(O1)=O)=O
5	C(CC1CCC(O1)=O)=O
5	C(CC(C)C1C(C(OC1)=O)=O)=O
5	C(CC(C)C1CC(C(O1)=O)=O)=O
5	[CH]1C(OC(CC(C(O)=O)=O)C1)=O
5	[CH](C(O)=O)CC1CC(C(O1)=O)=O
5	C1(CCC(CC(C(O)=O)=O)O1)=O
5	C(CCC1CC(C(O1)=O)=O)(O)=O
5	[CH]1C(OC(C(C(C)=O)=O)(C)C1)=O
5	C1(CCC(C(C(C)=O)=O)(C)O1)=O
5	C(C1(C=O)C[CH]C(O1)=O)=O
5	C(C1(C=O)CCC(O1)=O)=O
5	C(C1(C=O)C[CH]C(O1)=O)(O)=O
5	C(C1(C=O)CCC(O1)=O)(O)=O
5	[CH]1C(OC(CC(C)O)C1)=O
5	C1(CCC(CC(C)O)O1)=O
5	C(CC1C[CH]C(O1)=O)(O)=O
5	C1(CCC(CC(O)=O)O1)=O
5	C(C)(C1CC(C(O1)=O)CC=O)=O
5	C(C1C(C=O)C(C(O1)=O)C)(C)=O
5	C1(C(CC(C(C)=O)O1)C(C)O)=O
5	C(C1C(OC(C(C)=O)C1)=O)(O)=O
5	C(C)(C1C[CH]C(O1)=O)=O
5	C(C)(C1CCC(O1)=O)=O
5	C(CC1C(OCC1)=O)=O
5	C(C1COC(C1C)=O)=O
5	C1(C(CCO1)C(C)O)=O
5	C1(C(C(O)=O)CCO1)=O
5	C1(C(CCO1)C(C(O)=O)(C)O)=O
5	C1(C(CCO)C(C(O1)=O)(C)O)=O
5	C1(C(C)C2COC(C2(O)O1)=O)=O
5	C(C(C)C1C(C(OC1)=O)=O)(O)=O
5	C1(C(C)C(C(C(O)=O)=O)CO1)=O
5	C1(C(CCO1)CC(C(O)=O)=O)=O
5	C(C1(C)C([CH]C(O1)=O)CO)(O)=O
5	C(C(C)(C1[CH]C(OC1)=O)O)(O)=O
5	C1(C(C)(C([CH]C(O)=O)CO1)O)=O
5	C(C(C)C1[C](C(OC1)=O)O)(O)=O
5	C1(C(C)C([C](C(O)=O)O1)CO)=O
5	C1(C(C)C([C](C(O)=O)O)CO1)=O
5	C1(C(CCO)C[C](C(O)=O)O1)=O
5	C1(C(CCO1)C[C](C(O)=O)O)=O
5	C(C1(C)C(CO)CC(O1)=O)(O)=O
5	C(C(C)(C1COC(C1)=O)O)(O)=O
5	C1(C(C)(C(CO1)CC(O)=O)O)=O
5	C(C(C)C1COC(C1O)=O)(O)=O
5	C1(C(C)C(CO)C(C(O)=O)O1)=O
5	C1(C(C)C(CO1)C(C(O)=O)O)=O
5	C1(C(CC(C(O)=O)O1)CCO)=O
5	C1(C(CC(C(O)=O)O)CCO1)=O
5	[CH]1C(OCC1)=O
5	C1(CCCO1)=O
5	C(CC1(C(OCC1)=O)C)=O
5	C1(C(C)(CCO1)CC(C(O)=O)=O)=O
5	C(CC1C(OC(C)C1)=O)=O
5	C1(C(CC(C)O1)C(C)O)=O
5	C1(C(C(O)=O)CC(C)O1)=O
5	C(C(C)C1C(C(OC1C)=O)=O)(O)=O
5	C1(C(C)C(C(C(O)=O)=O)C(C)O1)=O
5	C1(C(CC(C)O1)CC(C(O)=O)=O)=O
5	[CH]1C(OC(C)C1)=O
5	C1(CCC(C)O1)=O
5	C(CC1(C(OC(C1)=O)=O)C)=O
5	C(C(C)(C1C[CH]C(O1)=O)O)(O)=O
5	C(C(C)(C1CCC(O1)=O)O)(O)=O
5	C(C(C1(C)C[CH]C(O1)=O)O)(O)=O
5	C1(CCC(C)(C(C(O)=O)O)O1)=O
5	C(C1CC(C(O1)=O)CC=O)=O
5	C(C1(C)CC(C(O1)=O)CC=O)=O
5	C(C1CC(C(O1)=O)CC=O)(O)=O
5	C1(C(CC(CO)O1)CC=O)=O
5	C(C1CC(C(O1)=O)(C)CC=O)=O
5	C1(C(C)(C(C(O1)=O)O)CC=O)=O
5	C1(C(C)(C(CO1)O)CC=O)=O
5	C(C1C(C=O)C(C(O1)=O)C)=O
5	C(C1(C)C(C=O)C(C(O1)=O)C)=O
5	C(C1C(C=O)C(C(O1)=O)C)(O)=O
5	C1(C(C)C(C=O)C(CO)O1)=O
5	C=C(C(O)=O)C1(C)C[CH]C(O1)=O
5	C1(CCC(C(C(O)=O)=C)(C)O1)=O
5	C1(C(CC(C=O)O1)C(C)O)=O
5	C1(C(CC(C=O)(C)O1)C(C)O)=O
5	C1(C(CC(C(O)=O)O1)C(C)O)=O
5	C1(C(CC(CO)O1)C(C)O)=O
5	C(C1C(OC(C=O)C1)=O)(O)=O
5	C(C1C(OC(C=O)(C)C1)=O)(O)=O
5	C(C1C(OC(C(O)=O)C1)=O)(O)=O
5	C1(C(C(O)=O)CC(CO)O1)=O
5	[CH]1C(OC(C(C(C)O)O)C1)=O
5	C1(CCC(C(C(C)O)O)O1)=O
5	C(C1(CO)C[CH]C(O1)=O)=O
5	C(C1(CCC(O1)=O)CO)=O
5	C1([CH]CC([CH]C(O)=O)O1)=O
5	C1(CCC([CH]C(O)=O)O1)=O
5	C1([CH]CC([C](C(O)=O)O)O1)=O
5	C1(CCC([C](C(O)=O)O)O1)=O
5	C(C1(C)C[CH]C(O1)=O)=O
5	C(C1(C)CCC(O1)=O)=O
5	[C]1(C(OC(CC(C)O)C1O)=O)O
5	[C]1(C(OC(CC(C)O)C1)=O)O
5	[C]1(C(OCC1C(C)O)=O)O
5	[C]1(C(OC(C)C1CO)=O)O
5	[C]1(C(OC(C)C1C(C)O)=O)O
5	C(CC1C([C](C(O1)=O)O)O)(O)=O
5	C1(CC(C([C](C(O)=O)O)O1)O)=O
5	C(CC1C[C](C(O1)=O)O)(O)=O
5	C(CO)(C1C([C](C(O1)=O)O)O)=O
5	C(CO)(C1C[C](C(O1)=O)O)=O
5	C(C1(CO)C([C](C(O1)=O)O)O)=O
5	C(C1(CO)C[C](C(O1)=O)O)=O
5	C(C1(C)C([C](C(O1)=O)O)O)=O
5	C(C1(C)C[C](C(O1)=O)O)=O
5	C(C)(C1C[C](C(O1)=O)O)=O
5	C=C(C(O)=O)C1[C](C(OC1)=O)O
5	C=C1C(O[C](C(O)=O)C1CO)=O
5	C=C1C(OCC1[C](C(O)=O)O)=O
5	[C]1(C(OCC1O)=O)O
5	[C]1(C(OCC1)=O)O
5	C(C1(CO)C[C](C(O1)=O)O)(O)=O
5	C1(C(CO)(C[C](C(O)=O)O1)O)=O
5	[C]1(C(OC(C)C1O)=O)O
5	C1(C([C](C(O1)=O)O)O)=O
5	C1(C(C)(C([C](C(O)=O)O1)O)O)=O
5	C(C1(C)C([C](C(O1)=O)O)O)(O)=O
5	C1([C](C(CO1)=O)O)=O
5	C1(C(CO)(CC(C=O)O1)O)=O
5	C1(C(C)(CC(C=O)O1)O)=O
5	C(C1(C(C(OC1)=O)=O)O)=O
5	C1(C(C(C(O1)=O)=O)(C)O)=O
5	C1(C(C(CO1)C(C)O)O)=O
5	C1(C(C(CO)C(C)O1)O)=O
5	C1(C(C(C(C)O)C(C)O1)O)=O
5	C1(C(C(C(C(O)=O)=C)CO1)O)=O
5	C(C1C(C(C(O1)=O)=C)CO)(O)=O
5	C(C(C1C(C(OC1)=O)=C)O)(O)=O
5	C1(CC(C(C(C=O)=O)CO1)O)=O
5	C1(CC(CC(C(C=O)O)O1)O)=O
5	C1(CC(CC(CC=O)O1)O)=O
5	C1(CC(C(C=O)C(C=O)O1)O)=O
5	C(C1C(CC(OC1CO)=O)O)=O
5	C(C1COC(CC1O)=O)=O
5	C1(C(CO)C(C(C=O)CO1)O)=O
5	C1(C(C(C(C(C=O)O1)O)=O)O)=O
5	C1(C(CC(C(CC=O)O1)=O)O)=O
5	C1(C(C=O)C(C=O)(CCO1)O)=O
5	C1(CC(C=O)(C(C=O)CO1)O)=O
5	C1(CC(C(C(C(C)=O)O1)O)=O)=O
5	C1(CC(C(C(C=O)O1)O)=O)=O
5	C1(C(C(C=O)=O)C(CCO1)O)=O
5	C1(C(C(CC(CCO)O1)=O)=O)=O
5	C1(C(C(CC(CCO)O1)=O)C)=O
5	C1(C(C(C(O)=O)=O)C(CCO1)O)=O
5	C(C1C(CCO)OC([CH]C1)=O)=O
5	C(C1CCC(OC1CCO)=O)=O
5	C1(C(C=O)C(CCO1)O)=O
5	C(C1COC(C(C1(C)O)=O)=O)=O
5	C(C1COC(C(C1O)O)=O)=O
5	C(C1COC(C(C1O)(C)O)=O)=O
5	C1(C(C)C(C)(C(C=O)CO1)O)=O
5	C1(CC(C(O)=O)(C(C=O)CO1)O)=O
5	C1(C(CCO)(CC(CO1)=O)O)=O
5	C1(C(C(CO)C(C)(CO1)O)=O)=O
5	C1(C(C(CO)C(CO1)O)=O)=O
5	C1(C(C(CO)C(C(C)O1)O)=O)=O
5	C1(C(C(C(C(O1)=O)=O)CO)O)=O
5	C1(C(C(C(C(C)O1)=O)=O)O)=O
5	C(C1C(C(C(C(O1)=O)=O)=O)O)=O
5	C1(C(C(C(C(CO)O1)O)=O)=O)=O
5	C1(C(C(C(C(C)O1)O)=O)=O)=O
5	C1(C(C(C(C(O1)=O)=O)=O)O)=O
5	C1(C(C(C(CO1)O)=O)=O)=O
5	C1(CC(C(C(C)O1)=O)=O)=O
5	C1(C(C(C)=O)(CC(CO1)=O)O)=O
5	C(C1CC(C(C(O1)=O)=O)=O)=O
5	C1(C(C(CC(C)(CO)O1)=O)=O)=O
5	C(C1CC(C(C(O1)=O)=O)=O)=CC
5	C=CCC1CC(C(C(O1)=O)=O)=O
5	C1(C(C(CC(CO)O1)=O)=O)=O
5	C1(C(C(CC(C(C)O)O1)=O)=O)=O
5	C(C1CC(C(C(O1)=O)=O)=O)(O)=O
5	C1(C(C(OC(C)C1)=O)=O)=O
5	C1(CC(C(C(O1)=O)=O)=O)=O
5	C(C1(C)CC(C(C(O1)=O)=O)=O)=O
5	C(C)(C1CC(C(C(O1)=O)=O)=O)=O
5	C1(C(C(OCC1)=O)=O)=O
5	C1(CC(C=O)OC(C1CO)=O)=O
5	C1(CC(C=O)OC(C1C)=O)=O
5	C(C1C(C=O)C[CH]C(O1)=O)=O
5	C(C1CCC(OC1C=O)=O)=O
5	C(C1C(C(C(OC1C)=O)O)O)=O
5	C1(C(C=O)C(C(C(O1)=O)O)O)=O
5	C(C1C(CC(C(O1)=O)=O)O)(O)=O
5	C1(C(C(CC(C)(CO)O1)=O)C)=O
5	C=CC1C(C(OCC1(C)O)=O)=O
5	C(C1C(C(OCC1(C)O)=O)=C)=O
5	C1(C(C(C(C)O)C(C)(CO1)O)=O)=O
5	C(C1C(C(OCC1(C)O)=O)=O)(O)=O
5	C(C1C(C)(CO)OC([CH]C1)=O)=O
5	C(C1CCC(OC1(C)CO)=O)=O
5	C1(C(C(C(C)(CO1)O)O)=O)=O
5	C1(C(CC(C)(CO1)O)=O)=O
5	C1(C(C=CC)(CC(CO1)=O)O)=O
5	C1(C(CC=C)(CC(CO1)=O)O)=O
5	C1(C(CC(C)O)(CC(CO1)=O)O)=O
5	C1(C(CC(O)=O)(CC(CO1)=O)O)=O
5	C(CO)(CC1CC[CH]C(O1)=O)=O
5	C1(CCCC(CC(CO)=O)O1)=O
5	C1(C(CC(CO1)=O)O)=O
5	C1(C(CO)(CC(CO1)=O)O)=O
5	C1(C(C)(CC(CO1)=O)O)=O
5	C(C)(C1C(CC(C(O1)=O)=C)O)=O
5	C(C)(C(C1CC[CH]C(O1)=O)O)=O
5	C1(CCCC(C(C(C)=O)O)O1)=O
5	C1(CC(C(C(C(O)=O)O1)O)=O)=O
5	C1(C(C(CC(CO)O1)=O)CO)=O
5	C1(C(C(CCO1)=O)CO)=O
5	C1(CC(C=CC)OC(C1C)=O)=O
5	C1(CC(CC=C)OC(C1C)=O)=O
5	C1(C(C(CC(CO)O1)=O)C)=O
5	C1(C(C(CC(C(C)O)O1)=O)C)=O
5	C1(CC(C(O)=O)OC(C1C)=O)=O
5	C(C1(C)CC(C(C(O1)=O)C)=O)=O
5	C1(CC(C(C)=O)OC(C1C)=O)=O
5	C1(CCOC(C1C)=O)=O
5	C(C1C(C=CC)OC([CH]C1)=O)=O
5	C(C1CCC(OC1C=CC)=O)=O
5	C(C1C(CC=C)OC([CH]C1)=O)=O
5	C(C1CCC(OC1CC=C)=O)=O
5	C(C(C=C)C1CC[CH]C(O1)=O)=O
5	C(C(C=C)C1CCCC(O1)=O)=O
5	C=CC1C(C(OCC1O)=O)=O
5	C=CC1C(C(OC(C)C1O)=O)=O
5	C1(C(C(C=C)C(C(O1)=O)=O)O)=O
5	C(C1C(CC(C(O1)=O)=C)O)=O
5	C(C1C(C(OCC1O)=O)=C)=O
5	C(C1C(C(OC(C)C1O)=O)=C)=O
5	C(C1C(C(OC(C1O)=O)=O)=C)=O
5	C1(C(C=O)C(C(CO1)O)O)=O
5	C1(C(CC(C(CO)O1)O)=O)=O
5	C1(C(C(C(C)O)C(CO1)O)=O)=O
5	C(C1C(C(OCC1O)=O)=O)(O)=O
5	C(C1C(CO)OC([CH]C1)=O)=O
5	C(C1CCC(OC1CO)=O)=O
5	C(C1C(COC(C1(C)O)=O)O)=O
5	C1(C(C(C(CO1)O)O)=O)=O
5	C1(C(CC(CO1)O)=O)=O
5	C(C(C1CC[CH]C(O1)=O)O)=O
5	C1(CCCC(C(C=O)O)O1)=O
5	C1(C(C)(CC(C(C=O)O1)O)O)=O
5	C1(C(C(C(C)O)C(C(C)O1)O)=O)=O
5	C1(C(C(C(C(O1)=O)=O)C(C)O)O)=O
5	C(C1C(C(OC(C)C1O)=O)=O)(O)=O
5	C(C1C(C(OC(C1O)=O)=O)=O)(O)=O
5	C(C1(CC[CH]C(O1)=O)CC=O)=O
5	[CH]1C(OC(C)C(C(C=O)=O)C1)=O
5	C1(C(C(C=O)=O)C[CH]C(O1)=O)=O
5	[CH]1C(OCC(C(C=O)=O)C1)=O
5	C(C1(CCCC(O1)=O)CC=O)=O
5	C1(CCC(C(C=O)=O)C(C)O1)=O
5	C1(C(C(C=O)=O)CCC(O1)=O)=O
5	C1(CCC(C(C=O)=O)CO1)=O
5	[CH]1C(OC(CC1)CC(C=O)=O)=O
5	C(C1C(C(C)O)OC([CH]C1)=O)=O
5	C(C1C(C(O)=O)OC([CH]C1)=O)=O
5	C(C1(C)C(C=O)C[CH]C(O1)=O)=O
5	C(C1C(C(C)=O)OC([CH]C1)=O)=O
5	C(C1COC([CH]C1)=O)=O
5	[CH]1C(OCC(C(C(O)=O)=O)C1)=O
5	C1(CCCC(CC(C=O)=O)O1)=O
5	C(C1CCC(OC1C(C)O)=O)=O
5	C(C1CCC(OC1C(O)=O)=O)=O
5	C(C1CCC(OC1(C=O)C)=O)=O
5	C(C1CCC(OC1C(C)=O)=O)=O
5	C(C1CCC(OC1)=O)=O
5	C1(CCC(C(C(O)=O)=O)CO1)=O
5	C1(C(C(C(C(C)O1)O)O)=O)=O
5	C1(C(CC(C(C)O1)O)=O)=O
5	C1(C(C(C(C(O1)=O)=O)O)O)=O
5	C1(CC(C(C(C(O)=O)O1)O)O)=O
5	C1(CC(CC(C(O)=O)O1)O)=O
5	C1(CC(C(CO1)C(C)O)O)=O
5	C(C1COC(CC1O)=O)(O)=O
5	C1(CC(CCO1)O)=O
5	C(C1(CCOC(C1)=O)O)(O)=O
5	[CH]1C(OCC(C(C)O)C1)=O
5	C1(CCC(CO1)C(C)O)=O
5	C(C1COC([CH]C1)=O)(O)=O
5	C1(CCC(C(O)=O)CO1)=O
5	[CH]1C(OCCC1)=O
5	C1(CCCCO1)=O
5	C1(C(C(C)O)C(CC(C)O1)O)=O
5	C1(CC(CC(C)O1)O)=O
5	C1(C(C(CC(O1)=O)O)C(C)O)=O
5	C1(C(C(C)O)C(C(CO1)=O)O)=O
5	C(C1(CC(C)OC(C1)=O)O)(O)=O
5	C1(CC(CC(O1)=O)O)=O
5	C(C1(C)CC(CC(O1)=O)O)(O)=O
5	C1(CC(C(O)=O)(CC(O1)=O)O)=O
5	C1(CC(C(CO1)=O)O)=O
5	C1(C(C(C)O)C[CH]C(O1)=O)=O
5	C1(C(CCC(O1)=O)C(C)O)=O
5	C1(CC[CH]C(O1)=O)=O
5	C1(CCCC(O1)=O)=O
5	C1(C(C=O)(CO)C(CCO1)O)=O
5	C1(C(CO)C(C=O)(CCO1)O)=O
5	C1(C(C(CO)(C(CO1)O)O)=O)=O
5	C1(C(C=O)(C(CCO1)O)O)=O
5	C1(C(CO)C(CCO1)O)=O
5	C1(C(C(C)O)C(CCO1)O)=O
5	C1(C(C(O)=O)C(CCO1)O)=O
5	C1(C(C(C)O)(C(CCO1)O)O)=O
5	C1(C(C(O)=O)(C(CCO1)O)O)=O
5	C1(C(C(C)=O)(C)C(CCO1)O)=O
5	C1(C(CO)(C(CCO1)O)O)=O
5	C1(C(C=O)(C(C(CO1)O)O)O)=O
5	C1(C(C=O)(C(CC(C)O1)O)O)=O
5	C1(C(C=O)(C(CC(O1)=O)O)O)=O
5	C1(C(C=O)(C(C(CO1)=O)O)O)=O
5	C1(C(CO)C(C(CO1)O)O)=O
5	C1(C(C(C)O)C(C(CO1)O)O)=O
5	C1(C(C(O)=O)C(C(CO1)O)O)=O
5	C(C1(COC(CC1O)=O)O)=O
5	C1(C(CO)(C(C(CO1)O)O)O)=O
5	C(C1[C](C(OCC1O)=O)O)(O)=O
5	C(C1C(COC(C1O)=O)O)(O)=O
5	C(C1(COC([CH]C1)=O)C(C)O)=O
5	C(C1(COC(CC1)=O)C(C)O)=O
5	C(C1(C(O)=O)COC([CH]C1)=O)=O
5	C(C1(C(O)=O)COC(CC1)=O)=O
5	C1(C(C(C(CO1)C(C)O)O)O)=O
5	C1(C(C(C(CO)C(C)O1)O)O)=O
5	C(C1(C(COC(C1O)=O)O)O)=O
5	C(C1(C)CC(C(C(O1)=O)O)O)=O
5	C1(C(C(CC(C(C)=O)O1)O)O)=O
5	C(C)(C1(COC(C(C1)=O)=O)O)=O
5	C1(C(C)(C(C=O)(CCO1)O)O)=O
5	C(C1(CCOC(C1O)=O)O)=O
5	C(C1(CC(C)OC(C1O)=O)O)=O
5	C1(CC(C=O)(C(C(O1)=O)O)O)=O
5	C(C1(C)C(C(CC(O1)=O)=O)O)=O
5	C1(C(C)(C(CCO1)O)O)=O
5	C1(C(C(CCO1)O)O)=O
5	C(C1(CCOC(C1O)=O)O)(O)=O
5	C1(C(C)(C(C(OC1C)=O)O)O)=O
5	C1(C(C(C(C(O1)=O)=O)(C)O)O)=O
5	C1(C(C(C(C(O1)=O)O)O)O)=O
5	C1(C(C)C(C)(C(C(O1)=O)O)O)=O
5	C(C1(C)C(CC(C(O1)=O)=C)O)=O
5	C(C1C(CC(C(O1)=O)=C)O)(O)=O
5	C(C1(COC(C(C1)=C)=O)O)(O)=O
5	C1(C(C)(C(C(CO1)O)O)O)=O
5	C1(C(C(C(CO1)O)O)O)=O
5	C(C1(C(COC(C1)=O)O)O)(O)=O
5	C1(CC(C(O)=O)(C(C(O1)=O)O)O)=O
5	C1(C2(COC(C(C2)(C)O1)=O)O)=O
5	C1(C(C)(CC(C(O)=O)(CO1)O)O)=O
5	[CH]1C(OCC(C(C=O)=O)(C1)O)=O
5	C1(CCC(C(C=O)=O)(CO1)O)=O
5	C(C1(C(C)OC([CH]C1)=O)O)(O)=O
5	C(C1(CCC(OC1C)=O)O)(O)=O
5	C(C(C)(C1CC[CH]C(O1)=O)O)=O
5	C(C(C1CC[CH]C(O1)=O)O)(O)=O
5	C(C(C)(C1CCCC(O1)=O)O)=O
5	C1(CCCC(C(C(O)=O)O)O1)=O
5	C1(CC(C(CO1)(C(C)O)O)O)=O
5	C1(CC(C(C(C=O)O1)O)O)=O
5	C1(CC(C(CO1)O)O)=O
5	C1(C(C)(CC(C(CO)O1)O)O)=O
5	C1(C(CO)OC([C](C1)O)=O)=O
5	C1(CC(C(OC1CO)=O)O)=O
5	[CH]1C(OCC(C(C)O)(C1)O)=O
5	C1(CCC(CO1)(C(C)O)O)=O
5	[CH]1C(OC(CO)C(C)(C1)O)=O
5	C1(CCC(C)(C(CO)O1)O)=O
5	C(C1C(C[CH]C(O1)=O)O)=O
5	C1(CCC(C(C=O)O1)O)=O
5	C1(C(OCCC1)=O)=O
5	C(C1COC([C](C1)O)=O)(O)=O
5	C(C1COC(C(C1)O)=O)(O)=O
5	C1(C2(C)OCC1C(C(O2)=O)=O)=O
5	C1(C2(CO)C(C(C(O2)O1)=O)O)=O
5	C1(C2(C)C(C(C(O2)O1)=O)O)=O
5	C1(C2(CO)CC(C(O2)O1)=O)=O
5	C1(C2(C)CC(C(O2)O1)=O)=O
5	C1(C2C(C(C(C)(O2)O1)=O)O)=O
5	C1(C2(C)O[C](C(O2)=O)C1)=O
5	C1(CC2C(OC1(C)O2)=O)=O
5	C1(C2(COC(C(C2O)=O)O1)O)=O
5	C1(C2(COC(C(C2)=O)O1)O)=O
5	[CH]1C(OC(C(C=O)=O)C(C1)O)=O
5	C1(CCC(C(C(C=O)=O)O1)O)=O
5	C(C1CC(C(OC1)=O)CC=O)=O
5	C(C1COC(C(C)C1C=O)=O)=O
5	C1(C(CC(C=O)CO1)C(C)O)=O
5	C1(C(C(O)=O)CC(C=O)CO1)=O
5	C(CC1C(C)CC(C(O1)=O)=O)=O
5	[CH]1C(OC(C(C(C)=O)=O)CC1)=O
5	C1(CCCC(C(C(C)=O)=O)O1)=O
5	C1(C(C=O)(C[CH]C(O1)=O)O)=O
5	C1(C(C=O)(CCC(O1)=O)O)=O
5	C1(CC(C(OC1)=O)(C)CC=O)=O
5	C(C)(C1C(C)CC(C(O1)=O)=O)=O
5	C1(C(OCC(C)C1)=O)=O
5	C(C1CCOC(C1(C)O)=O)(O)=O
5	C(C1(COC(C(C1)=O)=O)C)(O)=O
5	C1(C(C)(C([CH]C(O1)=O)CO)O)=O
5	C1(C(C)C([C](C(O1)=O)O)CO)=O
5	C1(C(CCO)C[C](C(O1)=O)O)=O
5	C1(C(C)(C(CO)CC(O1)=O)O)=O
5	C1(C(C)C(CO)C(C(O1)=O)O)=O
5	C1(C(CC(C(O1)=O)O)CCO)=O
5	C(CC1C(OCCC1)=O)=O
5	C(C1CCOC(C1C)=O)=O
5	C1(C(CCCO1)C(C)O)=O
5	C1(C(C(O)=O)CCCO1)=O
5	C(C(C)C1C(C(OCC1)=O)=O)(O)=O
5	C1(C(C)C(C(C(O)=O)=O)CCO1)=O
5	C1(C(CCCO1)CC(C(O)=O)=O)=O
5	C1(C(OC(C)C(C)C1)=O)=O
5	C(C1(C)C(C)OC(C(C1)=O)=O)(O)=O
5	C(CC1C(OC(CC1)=O)=O)=O
5	C(C1CC(OC(C1C)=O)=O)=O
5	C(C1(C)C(C[CH]C(O1)=O)O)(O)=O
5	C(C1(C)C(CCC(O1)=O)O)(O)=O
5	C(C1C(C)(C[CH]C(O1)=O)O)(O)=O
