ID	Type
C1(C(C(O)OCC(C1CO)O)O)=O	1
C(C(C(C(C(C)=O)O)O)O)(O)=O	1
C(C(C=O)O)(CC(CCO)=O)=O	1
C(C(C(CO)O)(C(C)O)O)=O	1
C(C(C(CO)O)NCC(O)=O)=O	1
C1(C(CNC)(O)OCC(C1)O)=O	1
C1(C(C(C(CCN)O1)O)O)O	1
C(CCNC)(C(C(CNC)=O)O)=O	1
C(CO)=C(CC(C=O)=O)NC	1
C(C(C(CO)O)NCCO)=O	1
C1(C(COC(CNC)(C1)O)O)=O	1
C(CCO)(C(C(CO)=O)O)=O	1
C(C(C=O)(CO)O)(O)=O	1
C(CNCC(C(CCC=O)=O)O)=O	1
C(C)(C(CO)(C(C(CO)=O)O)O)=O	1
C(C(C(C(CO)O)O)N)(O)=O	1
C(C(C(C(C=O)C(C)=O)O)O)=O	1
C(C(C(C(CCO)=O)O)NC)=O	1
C(C(CC(C(C=O)O)NC)N)=O	1
C(CNC)(CC(C(C)=O)=O)=O	1
C(C1C(C(CCN1C)=O)O)=O	1
C(CCNC)(CC(C=O)=O)=O	1
C1C(C(CC(CO)N=1)O)O	1
C(C)(C(C(C(CO)O)NC)O)=O	1
C(C(C=O)(C(C=O)(CCO)O)O)=O	1
C(C(C(CO)(CO)O)O)(O)=O	1
C(CO)(O)=O	1
C(C(CNC)O)(CC(CN)=O)=O	1
C(C(CNCC(C(CO)O)=O)O)=O	1
C(C(C(CNC)NC)=O)(CCO)=O	1
C(C(CNC)O)(CC(CO)=O)=O	1
C(CC(C(C(C)=O)O)=O)(O)=O	1
C(C(CC(C(C)=O)O)N)=O	1
