ID	Type
C1COCC(C(C=1)=O)=O	1
C(C(CO)C(C=O)O)(CC=O)=O	1
C(C(CCO)CC(C(C)=O)=O)=O	1
C(C(CC(C(C=O)C(C)=O)O)O)=O	1
C(C1(CC(C(C(CO)O1)O)O)O)O	1
C(C(C)O)(CC(CO)=O)=O	1
C(C1(C(C(CC1O)=O)=O)CO)(O)=O	1
C(C(C(C)=O)C(C(C)=O)(C)O)=O	1
C(C(CO)O)(C(C(CO)=O)O)=O	1
C(OC1COC(C)(C1O)O)=O	1
C1(C(C(C)O)OC(C=O)(CC1)O)=O	1
C(C(C=CC(CO)=O)(C(C)O)O)=O	1
C(C(CO)C(CO)(C(C)O)O)=O	1
C(C(C(C)(CC(C(C)=O)=O)O)O)=O	1
C(C(C(CC(C(O)=O)=O)O)O)(O)=O	1
C(CC1(C(C(CO1)(CO)O)O)O)=O	1
C(CC(CC(C(CCO)O)=O)O)=O	1
C(CC(C(CC(C)(CO)O)=O)=O)=O	1
C1(C2CC(C1(CO2)O)O)=O	1
CC1(C(CO)OC(C1O)O)O	1
C1(C(CO)OC(C(C1)=O)CO)=O	1
C(C1CC(C(C(CO)O)(O1)O)O)=O	1
C(C(CCC1(COC(C1)O)O)=O)=O	1
C(C(CC(C(C)=CC=O)=O)O)=O	1
C1(C(C(CO)C(CO)(C1)O)O)=O	1
C(C(C=O)(C(CC(C)=O)=O)O)(O)=O	1
C(C(C(C(CO)O)O)O)O	1
C(CC(C(CC(C=O)=O)O)=O)(O)=O	1
C(CCC(C(C(C)O)O)=O)(CO)=O	1
C(C(C1C(C(C(O)O1)O)O)O)(O)=O	1
C(C(CC(CC(C=O)=O)=O)O)=O	1
C(C(C1C(C(C(O)O1)=O)CO)O)=O	1
C(C1(C(COCC(C1)=O)=O)O)(O)=O	1
C(C(CC(CC(C=O)=O)=O)O)(O)=O	1
C(C(CO)(CC(C(CO)O)=O)O)=O	1
C(C(C=O)C(CC=O)CC(C=O)=O)=O	1
C(CCC(C(C(CC=O)O)=O)O)=O	1
C(CC(C=C)(CO)O)(CO)=O	1
C(CC1(C=COC(CO)C1O)O)=O	1
C(CC(C(C=O)O)=CCC=O)=O	1
C1(C(CC(CO)(C(C1)O)O)=O)=O	1
C(C(C=O)(C(CC(C)O)O)O)=O	1
C1(C(C(C(C1CO)O)C(C)O)=O)=O	1
C(CC1C(C(O)=O)C(C(O)O1)=O)=O	1
C1(C2CC(C(O2)O)(C1)O)=O	1
C1(C(CO)OC(CC1O)(CO)O)=O	1
C(C(C)=O)(C(C(CCO)O)O)=O	1
