ID	Type
C(C1(C(C(CC(CO1)=O)O)O)O)=O	1
C(C(CO)=CC(C=O)=O)=O	1
C(C(C(C=O)=O)C(C(O)=O)O)=O	1
C(C1C(C(C(CCC1O)=O)O)O)=O	1
C(C(C(CC(C)O)O)(CC=O)O)=O	1
C(C1(CO)C(C(C(O1)O)=O)O)=O	1
C1(C(CO)C(C(C(CO)O)O1)O)=O	1
C1(C(C(CO)(C(O)O1)O)O)=O	1
C1(C(C(C(O)O1)(C(CO)O)O)O)=O	1
C(C(C(C(C=C)O)O)O)=O	1
C(CC(CC(C)(CC=O)O)=O)=O	1
C1C(CO)(CC(C(CO)O)(O)O1)O	1
C1(C2(C(CC(C1)O2)O)O)=O	1
C(C(C1C(C(CC(O1)O)O)O)=O)=O	1
C(C(C(CCC=O)=CC=O)O)=O	1
C(C)(C(C(C=O)=O)CCC(C=O)=O)=O	1
C(C1C(C)(C(C(CO)(O1)O)O)O)=O	1
C(C(C)C(C=O)O)(C(C=O)O)=O	1
C(C(CO)CC(C(CO)O)=O)(O)=O	1
C1(CCC(C(CO1)=O)O)=O	1
C(OC(C(CO)=O)C(CO)O)=O	1
C1C(C(COC(C=1)=O)O)O	1
C(C(C1C(CC(CO)(O)O1)O)O)=O	1
C(C(C(C)O)(C(CCO)O)O)(O)=O	1
C(C)(C(CO)C(CO)(CCO)O)=O	1
C1(CC2C(C1C(O)O2)O)=O	1
C(C(C(CO)O)OC(CO)=O)=O	1
C(CO)(C(CCC(C=O)=O)O)=O	1
C(CO)(CC(C(CO)O)=C)=O	1
C(C(CC(C=O)O)O)(CCO)=O	1
C(C(CC(C(C(C)=O)O)=O)O)=O	1
C(CC(CO)(C(C(C)=O)O)O)=O	1
C(C(C)(C1(COC(C1)O)O)O)=O	1
C(C(CO)C1(C(O)OCC1O)O)=O	1
C(CO)(C1(C(CO)C(CO1)O)O)=O	1
C(C(C(C(CC(C)=O)=O)=O)O)(O)=O	1
C(C1C(C(C(C1(CO)O)O)O)=O)=O	1
C(C(C)(C(CC(C=O)=O)O)O)(O)=O	1
C(C1(C(CO)C(CO1)O)O)=O	1
C1(C(CC(O)OCC1O)O)=O	1
C(C(C(C(C=O)=O)(C)O)O)(C)=O	1
C(C(CC(C)(CCO)O)=O)=O	1
C1(C(C(CO1)O)=O)=O	1
C(C1(C(C(CO)C(CO)O1)=O)O)=O	1
C(C(C(C)O)C(C(C)=O)(C)O)=O	1
C1(C(CC(CO)(O)OCC1O)O)=O	1
C(CC(C=O)CC=O)(C(CO)O)=O	1
C(C(C1C(C=C)(CC(O)O1)O)O)=O	1
C(C(C)(CC(C=O)(CO)O)O)(O)=O	1
C(C(C(C)=O)CC(CC=O)=O)=O	1
C(C(C=C)(C(C(C)=O)(C)O)O)(O)=O	1
C1C(C)(C(C(CCO)(O)O1)O)O	1
C(C1C(C(C(O1)O)=O)CO)(CO)=O	1
C(C)(C1(C(O)OCC1(C)O)O)=O	1
C(CC(C=CC(O)=O)(CCO)O)=O	1
C(CC1(COCC1O)O)=O	1
C(C(C(C(C=C)O)O)O)(O)=O	1
C(C(C(C=CC=O)=O)(CO)O)(O)=O	1
C1(C(COC(CC1)O)O)=O	1
C(CC1(C(C(CO1)=O)C(C)O)O)=O	1
C(C1(COC(C=C)(C1O)O)O)=O	1
C(C(C)(C(C)(C(CO)O)O)O)(O)=O	1
C(CO)=C(C(O)=O)C(CO)O	1
C1(C(C(CO1)O)C(CCO)O)=O	1
C(C(C(C=CCO)=O)O)=O	1
C(C(CCO)CC=O)=O	1
C1OC(CO)C(C(C=1)=O)O	1
C(C(C(C)O)C(C=O)O)(CCO)=O	1
C(C1(CO)C(CC(C1O)=O)O)=O	1
C(CO)(C(C(C=O)=O)CO)=O	1
C(C(C)=O)(C1C(C)OC(C1O)O)=O	1
C(C(C(C(CO)CO)=O)=O)=O	1
C(C)(C(CO)C(CO)O)=O	1
C(C(C=O)C(C(CO)O)O)=O	1
C(C(C(CO)CO)O)(C(CO)O)=O	1
C(C(C(C)O)(C(CO)(CO)O)O)=O	1
C(C(C(CC(C(C)=O)=O)O)=O)=O	1
C(C(C(C)=O)(C(C(O)=O)O)O)(O)=O	1
C(CC1C(C(O)OC1)=O)(CO)=O	1
C(CC1(COCC1O)O)(CCO)=O	1
C(C(C=C)(C(CC(C)=O)O)O)(O)=O	1
C(COCC(C(C)=O)=O)=O	1
C(CC(C=CC(C(C=O)=O)O)O)=O	1
C(C(CC(C=O)=O)(CC=CC=O)O)=O	1
C(CC(CCC(C=O)=O)(CO)O)=O	1
C(CO)(C1C(C(CC(O1)O)O)O)=O	1
C(C(CCO)(C(C(O)=O)O)O)=O	1
C1(CC(CC(CO1)O)=O)=O	1
C(CC1CC(C=O)(O)OCC1O)=O	1
C(CC(C(CC(C)(CO)O)=O)=O)=O	1
C(C)(CC(C(C(C(C)=O)O)O)=O)=O	1
C1C(C(C(O)OC(C=1)=O)O)O	1
C(OC1COC(C)(C1O)O)=O	1
C(C(C(C)=O)(C(C(CO)=O)O)O)=O	1
C1(C(CO)OC(C(CO)C1O)O)=O	1
C(OC(CO)C(C(CO)O)O)=O	1
C(C(C=O)CC(C(C)=O)O)(O)=O	1
C1(C(C(CO)(C(CO)C1O)O)O)=O	1
C1(C(C(CCC(C=O)=O)CO1)O)=O	1
C1(C(CO)OC(C(CO)C1)O)=O	1
C(C1C(C(C(C)O1)O)=O)=O	1
C(C(CC(C(CO)=O)CO)O)(O)=O	1
C(C1C(C(CC1(C(C)=O)O)O)O)=O	1
C(C1(C(C(C=O)O)OC(C1)O)O)=O	1
C(CO)(C1C(C)(C(C(O1)O)O)O)=O	1
C(C(C1C(C(CO1)O)=O)O)=O	1
C(CC(CO)O)(CCO)=O	1
C(CC(C(C(C=O)CC=O)O)=O)=O	1
C1(C(C(CO1)O)O)=CC(O)=O	1
C(C1C(C(CC(C1O)=O)O)=O)(O)=O	1
C(C(CCO)O)(C(C(CO)=O)O)=O	1
C(C(C(CC(CO)(CO)O)=O)=O)=O	1
C(C1C(C(C(C(C1O)O)O)O)=O)=O	1
C(C(C(CO)C(C(C)O)O)=O)=O	1
C(CC(CC(C(C(C)=O)O)=O)O)=O	1
CC(CO)O	1
